,Year,Country,Emigrants,International migrants,Net migration,Net migration rate,Population,relative migration,relative migration net,Inmigrants,Inflation,PBI,Female population,Female population aged 20 to 29 years,Female population aged 30 to 39 years,Female population aged 40 to 49 years,Female population aged 50 to 59 years,Female population aged 60 to 69 years,Male population,Male population aged 20 to 29 years,Male population aged 30 to 39 years,Male population aged 40 to 49 years,Male population aged 50 to 59 years,Male population aged 60 to 69 years,Population aged 20 to 29 years,Population aged 30 to 39 years,Population aged 40 to 49 years,Population aged 50 to 59 years,Population aged 60 to 69 years,Returns by origin,Returns by host,Inverse Inflation,Region,Gender,Age,Migrants
540,2005,Mexico,10817810.0,712648.0,-2206114.0,-4.307,105442400,0.1025944970903545,-0.0209224562415119,8611696.0,3.99,2.30780706591736,53823104,9560961,8034402,5964584,3821735,2407629,51619296,8886992,7371186,5470820,3521592,2165864,18447952,15405587,11435403,7343327,4573495,16,5,96.01,Central America,Male,25+,105609.0
541,2005,Mexico,10817810.0,712648.0,-2206114.0,-4.307,105442400,0.1025944970903545,-0.0209224562415119,8611696.0,3.99,2.30780706591736,53823104,9560961,8034402,5964584,3821735,2407629,51619296,8886992,7371186,5470820,3521592,2165864,18447952,15405587,11435403,7343327,4573495,16,5,96.01,Central America,Male,25-54,68577.0
542,2005,Mexico,10817810.0,712648.0,-2206114.0,-4.307,105442400,0.1025944970903545,-0.0209224562415119,8611696.0,3.99,2.30780706591736,53823104,9560961,8034402,5964584,3821735,2407629,51619296,8886992,7371186,5470820,3521592,2165864,18447952,15405587,11435403,7343327,4573495,16,5,96.01,Central America,Male,55-64,14323.0
543,2005,Mexico,10817810.0,712648.0,-2206114.0,-4.307,105442400,0.1025944970903545,-0.0209224562415119,8611696.0,3.99,2.30780706591736,53823104,9560961,8034402,5964584,3821735,2407629,51619296,8886992,7371186,5470820,3521592,2165864,18447952,15405587,11435403,7343327,4573495,16,5,96.01,Central America,Male,65+,22709.0
544,2005,Mexico,10817810.0,712648.0,-2206114.0,-4.307,105442400,0.1025944970903545,-0.0209224562415119,8611696.0,3.99,2.30780706591736,53823104,9560961,8034402,5964584,3821735,2407629,51619296,8886992,7371186,5470820,3521592,2165864,18447952,15405587,11435403,7343327,4573495,16,5,96.01,Central America,Male,Total,146567.0
545,2005,Mexico,10817810.0,712648.0,-2206114.0,-4.307,105442400,0.1025944970903545,-0.0209224562415119,8611696.0,3.99,2.30780706591736,53823104,9560961,8034402,5964584,3821735,2407629,51619296,8886992,7371186,5470820,3521592,2165864,18447952,15405587,11435403,7343327,4573495,16,5,96.01,Central America,Total,15+,281955.0
546,2005,Mexico,10817810.0,712648.0,-2206114.0,-4.307,105442400,0.1025944970903545,-0.0209224562415119,8611696.0,3.99,2.30780706591736,53823104,9560961,8034402,5964584,3821735,2407629,51619296,8886992,7371186,5470820,3521592,2165864,18447952,15405587,11435403,7343327,4573495,16,5,96.01,Central America,Total,15-24,73391.0
547,2005,Mexico,10817810.0,712648.0,-2206114.0,-4.307,105442400,0.1025944970903545,-0.0209224562415119,8611696.0,3.99,2.30780706591736,53823104,9560961,8034402,5964584,3821735,2407629,51619296,8886992,7371186,5470820,3521592,2165864,18447952,15405587,11435403,7343327,4573495,16,5,96.01,Central America,Total,15-24,73391.0
548,2005,Mexico,10817810.0,712648.0,-2206114.0,-4.307,105442400,0.1025944970903545,-0.0209224562415119,8611696.0,3.99,2.30780706591736,53823104,9560961,8034402,5964584,3821735,2407629,51619296,8886992,7371186,5470820,3521592,2165864,18447952,15405587,11435403,7343327,4573495,16,5,96.01,Central America,Total,15-64,238200.0
549,2005,Mexico,10817810.0,712648.0,-2206114.0,-4.307,105442400,0.1025944970903545,-0.0209224562415119,8611696.0,3.99,2.30780706591736,53823104,9560961,8034402,5964584,3821735,2407629,51619296,8886992,7371186,5470820,3521592,2165864,18447952,15405587,11435403,7343327,4573495,16,5,96.01,Central America,Total,25+,208564.0
550,2005,Mexico,10817810.0,712648.0,-2206114.0,-4.307,105442400,0.1025944970903545,-0.0209224562415119,8611696.0,3.99,2.30780706591736,53823104,9560961,8034402,5964584,3821735,2407629,51619296,8886992,7371186,5470820,3521592,2165864,18447952,15405587,11435403,7343327,4573495,16,5,96.01,Central America,Total,25-54,138203.0
551,2005,Mexico,10817810.0,712648.0,-2206114.0,-4.307,105442400,0.1025944970903545,-0.0209224562415119,8611696.0,3.99,2.30780706591736,53823104,9560961,8034402,5964584,3821735,2407629,51619296,8886992,7371186,5470820,3521592,2165864,18447952,15405587,11435403,7343327,4573495,16,5,96.01,Central America,Total,55-64,26606.0
552,2005,Mexico,10817810.0,712648.0,-2206114.0,-4.307,105442400,0.1025944970903545,-0.0209224562415119,8611696.0,3.99,2.30780706591736,53823104,9560961,8034402,5964584,3821735,2407629,51619296,8886992,7371186,5470820,3521592,2165864,18447952,15405587,11435403,7343327,4573495,16,5,96.01,Central America,Total,65+,43756.0
553,2005,Mexico,10817810.0,712648.0,-2206114.0,-4.307,105442400,0.1025944970903545,-0.0209224562415119,8611696.0,3.99,2.30780706591736,53823104,9560961,8034402,5964584,3821735,2407629,51619296,8886992,7371186,5470820,3521592,2165864,18447952,15405587,11435403,7343327,4573495,16,5,96.01,Central America,Total,Total,281955.0
554,2010,Mexico,12415222.0,969710.0,-562404.0,-1.022,112532400,0.1103257550714283,-0.0049977073269565,11852818.0,4.16,5.11811814321163,57445988,9856462,8681865,6862069,4702067,2831918,55086410,9372009,7948753,6301177,4283556,2544882,19228472,16630622,13163247,8985622,5376800,18,1,95.84,Central America,Female,15+,209755.0
555,2010,Mexico,12415222.0,969710.0,-562404.0,-1.022,112532400,0.1103257550714283,-0.0049977073269565,11852818.0,4.16,5.11811814321163,57445988,9856462,8681865,6862069,4702067,2831918,55086410,9372009,7948753,6301177,4283556,2544882,19228472,16630622,13163247,8985622,5376800,18,1,95.84,Central America,Female,15-24,75828.0
556,2010,Mexico,12415222.0,969710.0,-562404.0,-1.022,112532400,0.1103257550714283,-0.0049977073269565,11852818.0,4.16,5.11811814321163,57445988,9856462,8681865,6862069,4702067,2831918,55086410,9372009,7948753,6301177,4283556,2544882,19228472,16630622,13163247,8985622,5376800,18,1,95.84,Central America,Female,15-24,75828.0
557,2010,Mexico,12415222.0,969710.0,-562404.0,-1.022,112532400,0.1103257550714283,-0.0049977073269565,11852818.0,4.16,5.11811814321163,57445988,9856462,8681865,6862069,4702067,2831918,55086410,9372009,7948753,6301177,4283556,2544882,19228472,16630622,13163247,8985622,5376800,18,1,95.84,Central America,Female,15-64,191077.0
558,2010,Mexico,12415222.0,969710.0,-562404.0,-1.022,112532400,0.1103257550714283,-0.0049977073269565,11852818.0,4.16,5.11811814321163,57445988,9856462,8681865,6862069,4702067,2831918,55086410,9372009,7948753,6301177,4283556,2544882,19228472,16630622,13163247,8985622,5376800,18,1,95.84,Central America,Female,25+,133927.0
559,2010,Mexico,12415222.0,969710.0,-562404.0,-1.022,112532400,0.1103257550714283,-0.0049977073269565,11852818.0,4.16,5.11811814321163,57445988,9856462,8681865,6862069,4702067,2831918,55086410,9372009,7948753,6301177,4283556,2544882,19228472,16630622,13163247,8985622,5376800,18,1,95.84,Central America,Female,25-54,96237.0
560,2010,Mexico,12415222.0,969710.0,-562404.0,-1.022,112532400,0.1103257550714283,-0.0049977073269565,11852818.0,4.16,5.11811814321163,57445988,9856462,8681865,6862069,4702067,2831918,55086410,9372009,7948753,6301177,4283556,2544882,19228472,16630622,13163247,8985622,5376800,18,1,95.84,Central America,Female,55-64,19012.0
561,2010,Mexico,12415222.0,969710.0,-562404.0,-1.022,112532400,0.1103257550714283,-0.0049977073269565,11852818.0,4.16,5.11811814321163,57445988,9856462,8681865,6862069,4702067,2831918,55086410,9372009,7948753,6301177,4283556,2544882,19228472,16630622,13163247,8985622,5376800,18,1,95.84,Central America,Female,65+,18678.0
562,2010,Mexico,12415222.0,969710.0,-562404.0,-1.022,112532400,0.1103257550714283,-0.0049977073269565,11852818.0,4.16,5.11811814321163,57445988,9856462,8681865,6862069,4702067,2831918,55086410,9372009,7948753,6301177,4283556,2544882,19228472,16630622,13163247,8985622,5376800,18,1,95.84,Central America,Female,Total,209755.0
563,2010,Mexico,12415222.0,969710.0,-562404.0,-1.022,112532400,0.1103257550714283,-0.0049977073269565,11852818.0,4.16,5.11811814321163,57445988,9856462,8681865,6862069,4702067,2831918,55086410,9372009,7948753,6301177,4283556,2544882,19228472,16630622,13163247,8985622,5376800,18,1,95.84,Central America,Male,15+,211946.0
564,2010,Mexico,12415222.0,969710.0,-562404.0,-1.022,112532400,0.1103257550714283,-0.0049977073269565,11852818.0,4.16,5.11811814321163,57445988,9856462,8681865,6862069,4702067,2831918,55086410,9372009,7948753,6301177,4283556,2544882,19228472,16630622,13163247,8985622,5376800,18,1,95.84,Central America,Male,15-24,59946.0
565,2010,Mexico,12415222.0,969710.0,-562404.0,-1.022,112532400,0.1103257550714283,-0.0049977073269565,11852818.0,4.16,5.11811814321163,57445988,9856462,8681865,6862069,4702067,2831918,55086410,9372009,7948753,6301177,4283556,2544882,19228472,16630622,13163247,8985622,5376800,18,1,95.84,Central America,Male,15-24,59946.0
566,2010,Mexico,12415222.0,969710.0,-562404.0,-1.022,112532400,0.1103257550714283,-0.0049977073269565,11852818.0,4.16,5.11811814321163,57445988,9856462,8681865,6862069,4702067,2831918,55086410,9372009,7948753,6301177,4283556,2544882,19228472,16630622,13163247,8985622,5376800,18,1,95.84,Central America,Male,15-64,185707.0
567,2010,Mexico,12415222.0,969710.0,-562404.0,-1.022,112532400,0.1103257550714283,-0.0049977073269565,11852818.0,4.16,5.11811814321163,57445988,9856462,8681865,6862069,4702067,2831918,55086410,9372009,7948753,6301177,4283556,2544882,19228472,16630622,13163247,8985622,5376800,18,1,95.84,Central America,Male,25+,151999.0
568,2010,Mexico,12415222.0,969710.0,-562404.0,-1.022,112532400,0.1103257550714283,-0.0049977073269565,11852818.0,4.16,5.11811814321163,57445988,9856462,8681865,6862069,4702067,2831918,55086410,9372009,7948753,6301177,4283556,2544882,19228472,16630622,13163247,8985622,5376800,18,1,95.84,Central America,Male,25-54,107399.0
569,2010,Mexico,12415222.0,969710.0,-562404.0,-1.022,112532400,0.1103257550714283,-0.0049977073269565,11852818.0,4.16,5.11811814321163,57445988,9856462,8681865,6862069,4702067,2831918,55086410,9372009,7948753,6301177,4283556,2544882,19228472,16630622,13163247,8985622,5376800,18,1,95.84,Central America,Male,55-64,18362.0
570,2010,Mexico,12415222.0,969710.0,-562404.0,-1.022,112532400,0.1103257550714283,-0.0049977073269565,11852818.0,4.16,5.11811814321163,57445988,9856462,8681865,6862069,4702067,2831918,55086410,9372009,7948753,6301177,4283556,2544882,19228472,16630622,13163247,8985622,5376800,18,1,95.84,Central America,Male,65+,26239.0
571,2010,Mexico,12415222.0,969710.0,-562404.0,-1.022,112532400,0.1103257550714283,-0.0049977073269565,11852818.0,4.16,5.11811814321163,57445988,9856462,8681865,6862069,4702067,2831918,55086410,9372009,7948753,6301177,4283556,2544882,19228472,16630622,13163247,8985622,5376800,18,1,95.84,Central America,Male,Total,211946.0
572,2010,Mexico,12415222.0,969710.0,-562404.0,-1.022,112532400,0.1103257550714283,-0.0049977073269565,11852818.0,4.16,5.11811814321163,57445988,9856462,8681865,6862069,4702067,2831918,55086410,9372009,7948753,6301177,4283556,2544882,19228472,16630622,13163247,8985622,5376800,18,1,95.84,Central America,Total,15+,421701.0
573,2010,Mexico,12415222.0,969710.0,-562404.0,-1.022,112532400,0.1103257550714283,-0.0049977073269565,11852818.0,4.16,5.11811814321163,57445988,9856462,8681865,6862069,4702067,2831918,55086410,9372009,7948753,6301177,4283556,2544882,19228472,16630622,13163247,8985622,5376800,18,1,95.84,Central America,Total,15-24,135775.0
574,2010,Mexico,12415222.0,969710.0,-562404.0,-1.022,112532400,0.1103257550714283,-0.0049977073269565,11852818.0,4.16,5.11811814321163,57445988,9856462,8681865,6862069,4702067,2831918,55086410,9372009,7948753,6301177,4283556,2544882,19228472,16630622,13163247,8985622,5376800,18,1,95.84,Central America,Total,15-24,135775.0
575,2010,Mexico,12415222.0,969710.0,-562404.0,-1.022,112532400,0.1103257550714283,-0.0049977073269565,11852818.0,4.16,5.11811814321163,57445988,9856462,8681865,6862069,4702067,2831918,55086410,9372009,7948753,6301177,4283556,2544882,19228472,16630622,13163247,8985622,5376800,18,1,95.84,Central America,Total,15-64,376784.0
576,2010,Mexico,12415222.0,969710.0,-562404.0,-1.022,112532400,0.1103257550714283,-0.0049977073269565,11852818.0,4.16,5.11811814321163,57445988,9856462,8681865,6862069,4702067,2831918,55086410,9372009,7948753,6301177,4283556,2544882,19228472,16630622,13163247,8985622,5376800,18,1,95.84,Central America,Total,25+,285926.0
577,2010,Mexico,12415222.0,969710.0,-562404.0,-1.022,112532400,0.1103257550714283,-0.0049977073269565,11852818.0,4.16,5.11811814321163,57445988,9856462,8681865,6862069,4702067,2831918,55086410,9372009,7948753,6301177,4283556,2544882,19228472,16630622,13163247,8985622,5376800,18,1,95.84,Central America,Total,25-54,203636.0
578,2010,Mexico,12415222.0,969710.0,-562404.0,-1.022,112532400,0.1103257550714283,-0.0049977073269565,11852818.0,4.16,5.11811814321163,57445988,9856462,8681865,6862069,4702067,2831918,55086410,9372009,7948753,6301177,4283556,2544882,19228472,16630622,13163247,8985622,5376800,18,1,95.84,Central America,Total,55-64,37374.0
579,2010,Mexico,12415222.0,969710.0,-562404.0,-1.022,112532400,0.1103257550714283,-0.0049977073269565,11852818.0,4.16,5.11811814321163,57445988,9856462,8681865,6862069,4702067,2831918,55086410,9372009,7948753,6301177,4283556,2544882,19228472,16630622,13163247,8985622,5376800,18,1,95.84,Central America,Total,65+,44917.0
580,2010,Mexico,12415222.0,969710.0,-562404.0,-1.022,112532400,0.1103257550714283,-0.0049977073269565,11852818.0,4.16,5.11811814321163,57445988,9856462,8681865,6862069,4702067,2831918,55086410,9372009,7948753,6301177,4283556,2544882,19228472,16630622,13163247,8985622,5376800,18,1,95.84,Central America,Total,Total,421701.0
581,2015,Mexico,11923234.0,1013691.0,-422477.0,-0.716,120149896,0.0992363239332308,-0.0035162494023299,11500757.0,2.72,3.29315152833387,61325116,10336876,9200540,7802233,5702556,3537972,58824772,10030711,8493832,7168384,5141745,3168335,20367588,17694376,14970619,10844299,6706310,30,517,97.28,Central America,Female,15+,209127.0
582,2015,Mexico,11923234.0,1013691.0,-422477.0,-0.716,120149896,0.0992363239332308,-0.0035162494023299,11500757.0,2.72,3.29315152833387,61325116,10336876,9200540,7802233,5702556,3537972,58824772,10030711,8493832,7168384,5141745,3168335,20367588,17694376,14970619,10844299,6706310,30,517,97.28,Central America,Female,15-24,82514.0
583,2015,Mexico,11923234.0,1013691.0,-422477.0,-0.716,120149896,0.0992363239332308,-0.0035162494023299,11500757.0,2.72,3.29315152833387,61325116,10336876,9200540,7802233,5702556,3537972,58824772,10030711,8493832,7168384,5141745,3168335,20367588,17694376,14970619,10844299,6706310,30,517,97.28,Central America,Female,15-24,82514.0
584,2015,Mexico,11923234.0,1013691.0,-422477.0,-0.716,120149896,0.0992363239332308,-0.0035162494023299,11500757.0,2.72,3.29315152833387,61325116,10336876,9200540,7802233,5702556,3537972,58824772,10030711,8493832,7168384,5141745,3168335,20367588,17694376,14970619,10844299,6706310,30,517,97.28,Central America,Female,15-64,188530.0
585,2015,Mexico,11923234.0,1013691.0,-422477.0,-0.716,120149896,0.0992363239332308,-0.0035162494023299,11500757.0,2.72,3.29315152833387,61325116,10336876,9200540,7802233,5702556,3537972,58824772,10030711,8493832,7168384,5141745,3168335,20367588,17694376,14970619,10844299,6706310,30,517,97.28,Central America,Female,25+,126613.0
586,2015,Mexico,11923234.0,1013691.0,-422477.0,-0.716,120149896,0.0992363239332308,-0.0035162494023299,11500757.0,2.72,3.29315152833387,61325116,10336876,9200540,7802233,5702556,3537972,58824772,10030711,8493832,7168384,5141745,3168335,20367588,17694376,14970619,10844299,6706310,30,517,97.28,Central America,Female,25-54,91501.0
587,2015,Mexico,11923234.0,1013691.0,-422477.0,-0.716,120149896,0.0992363239332308,-0.0035162494023299,11500757.0,2.72,3.29315152833387,61325116,10336876,9200540,7802233,5702556,3537972,58824772,10030711,8493832,7168384,5141745,3168335,20367588,17694376,14970619,10844299,6706310,30,517,97.28,Central America,Female,55-64,14515.0
588,2015,Mexico,11923234.0,1013691.0,-422477.0,-0.716,120149896,0.0992363239332308,-0.0035162494023299,11500757.0,2.72,3.29315152833387,61325116,10336876,9200540,7802233,5702556,3537972,58824772,10030711,8493832,7168384,5141745,3168335,20367588,17694376,14970619,10844299,6706310,30,517,97.28,Central America,Female,65+,20597.0
589,2015,Mexico,11923234.0,1013691.0,-422477.0,-0.716,120149896,0.0992363239332308,-0.0035162494023299,11500757.0,2.72,3.29315152833387,61325116,10336876,9200540,7802233,5702556,3537972,58824772,10030711,8493832,7168384,5141745,3168335,20367588,17694376,14970619,10844299,6706310,30,517,97.28,Central America,Female,Total,209127.0
590,2015,Mexico,11923234.0,1013691.0,-422477.0,-0.716,120149896,0.0992363239332308,-0.0035162494023299,11500757.0,2.72,3.29315152833387,61325116,10336876,9200540,7802233,5702556,3537972,58824772,10030711,8493832,7168384,5141745,3168335,20367588,17694376,14970619,10844299,6706310,30,517,97.28,Central America,Male,15+,204715.0
591,2015,Mexico,11923234.0,1013691.0,-422477.0,-0.716,120149896,0.0992363239332308,-0.0035162494023299,11500757.0,2.72,3.29315152833387,61325116,10336876,9200540,7802233,5702556,3537972,58824772,10030711,8493832,7168384,5141745,3168335,20367588,17694376,14970619,10844299,6706310,30,517,97.28,Central America,Male,15-24,74446.0
592,2015,Mexico,11923234.0,1013691.0,-422477.0,-0.716,120149896,0.0992363239332308,-0.0035162494023299,11500757.0,2.72,3.29315152833387,61325116,10336876,9200540,7802233,5702556,3537972,58824772,10030711,8493832,7168384,5141745,3168335,20367588,17694376,14970619,10844299,6706310,30,517,97.28,Central America,Male,15-24,74446.0
593,2015,Mexico,11923234.0,1013691.0,-422477.0,-0.716,120149896,0.0992363239332308,-0.0035162494023299,11500757.0,2.72,3.29315152833387,61325116,10336876,9200540,7802233,5702556,3537972,58824772,10030711,8493832,7168384,5141745,3168335,20367588,17694376,14970619,10844299,6706310,30,517,97.28,Central America,Male,15-64,182816.0
594,2015,Mexico,11923234.0,1013691.0,-422477.0,-0.716,120149896,0.0992363239332308,-0.0035162494023299,11500757.0,2.72,3.29315152833387,61325116,10336876,9200540,7802233,5702556,3537972,58824772,10030711,8493832,7168384,5141745,3168335,20367588,17694376,14970619,10844299,6706310,30,517,97.28,Central America,Male,25+,130269.0
595,2015,Mexico,11923234.0,1013691.0,-422477.0,-0.716,120149896,0.0992363239332308,-0.0035162494023299,11500757.0,2.72,3.29315152833387,61325116,10336876,9200540,7802233,5702556,3537972,58824772,10030711,8493832,7168384,5141745,3168335,20367588,17694376,14970619,10844299,6706310,30,517,97.28,Central America,Male,25-54,93872.0
596,2015,Mexico,11923234.0,1013691.0,-422477.0,-0.716,120149896,0.0992363239332308,-0.0035162494023299,11500757.0,2.72,3.29315152833387,61325116,10336876,9200540,7802233,5702556,3537972,58824772,10030711,8493832,7168384,5141745,3168335,20367588,17694376,14970619,10844299,6706310,30,517,97.28,Central America,Male,55-64,14499.0
597,2015,Mexico,11923234.0,1013691.0,-422477.0,-0.716,120149896,0.0992363239332308,-0.0035162494023299,11500757.0,2.72,3.29315152833387,61325116,10336876,9200540,7802233,5702556,3537972,58824772,10030711,8493832,7168384,5141745,3168335,20367588,17694376,14970619,10844299,6706310,30,517,97.28,Central America,Male,65+,21899.0
598,2015,Mexico,11923234.0,1013691.0,-422477.0,-0.716,120149896,0.0992363239332308,-0.0035162494023299,11500757.0,2.72,3.29315152833387,61325116,10336876,9200540,7802233,5702556,3537972,58824772,10030711,8493832,7168384,5141745,3168335,20367588,17694376,14970619,10844299,6706310,30,517,97.28,Central America,Male,Total,204715.0
599,2015,Mexico,11923234.0,1013691.0,-422477.0,-0.716,120149896,0.0992363239332308,-0.0035162494023299,11500757.0,2.72,3.29315152833387,61325116,10336876,9200540,7802233,5702556,3537972,58824772,10030711,8493832,7168384,5141745,3168335,20367588,17694376,14970619,10844299,6706310,30,517,97.28,Central America,Total,15+,413842.0
600,2015,Mexico,11923234.0,1013691.0,-422477.0,-0.716,120149896,0.0992363239332308,-0.0035162494023299,11500757.0,2.72,3.29315152833387,61325116,10336876,9200540,7802233,5702556,3537972,58824772,10030711,8493832,7168384,5141745,3168335,20367588,17694376,14970619,10844299,6706310,30,517,97.28,Central America,Total,15-24,156960.0
601,2015,Mexico,11923234.0,1013691.0,-422477.0,-0.716,120149896,0.0992363239332308,-0.0035162494023299,11500757.0,2.72,3.29315152833387,61325116,10336876,9200540,7802233,5702556,3537972,58824772,10030711,8493832,7168384,5141745,3168335,20367588,17694376,14970619,10844299,6706310,30,517,97.28,Central America,Total,15-24,156960.0
602,2015,Mexico,11923234.0,1013691.0,-422477.0,-0.716,120149896,0.0992363239332308,-0.0035162494023299,11500757.0,2.72,3.29315152833387,61325116,10336876,9200540,7802233,5702556,3537972,58824772,10030711,8493832,7168384,5141745,3168335,20367588,17694376,14970619,10844299,6706310,30,517,97.28,Central America,Total,15-64,371347.0
603,2015,Mexico,11923234.0,1013691.0,-422477.0,-0.716,120149896,0.0992363239332308,-0.0035162494023299,11500757.0,2.72,3.29315152833387,61325116,10336876,9200540,7802233,5702556,3537972,58824772,10030711,8493832,7168384,5141745,3168335,20367588,17694376,14970619,10844299,6706310,30,517,97.28,Central America,Total,25+,256882.0
604,2015,Mexico,11923234.0,1013691.0,-422477.0,-0.716,120149896,0.0992363239332308,-0.0035162494023299,11500757.0,2.72,3.29315152833387,61325116,10336876,9200540,7802233,5702556,3537972,58824772,10030711,8493832,7168384,5141745,3168335,20367588,17694376,14970619,10844299,6706310,30,517,97.28,Central America,Total,25-54,185373.0
605,2015,Mexico,11923234.0,1013691.0,-422477.0,-0.716,120149896,0.0992363239332308,-0.0035162494023299,11500757.0,2.72,3.29315152833387,61325116,10336876,9200540,7802233,5702556,3537972,58824772,10030711,8493832,7168384,5141745,3168335,20367588,17694376,14970619,10844299,6706310,30,517,97.28,Central America,Total,55-64,29014.0
606,2015,Mexico,11923234.0,1013691.0,-422477.0,-0.716,120149896,0.0992363239332308,-0.0035162494023299,11500757.0,2.72,3.29315152833387,61325116,10336876,9200540,7802233,5702556,3537972,58824772,10030711,8493832,7168384,5141745,3168335,20367588,17694376,14970619,10844299,6706310,30,517,97.28,Central America,Total,65+,42496.0
607,2015,Mexico,11923234.0,1013691.0,-422477.0,-0.716,120149896,0.0992363239332308,-0.0035162494023299,11500757.0,2.72,3.29315152833387,61325116,10336876,9200540,7802233,5702556,3537972,58824772,10030711,8493832,7168384,5141745,3168335,20367588,17694376,14970619,10844299,6706310,30,517,97.28,Central America,Total,Total,413842.0
608,2020,Mexico,11185737.0,1197624.0,-300000.0,-0.478,125998296,0.0887768910779555,-0.0023809845809343,10885737.0,3.4,-7.98791234014749,64410852,10500972,9626057,8525725,6652012,4410859,61587452,10272857,9001309,7847509,5972778,3860154,20773830,18627366,16373234,12624790,8271013,55,2200,96.6,Central America,Female,15+,359440.0
609,2020,Mexico,11185737.0,1197624.0,-300000.0,-0.478,125998296,0.0887768910779555,-0.0023809845809343,10885737.0,3.4,-7.98791234014749,64410852,10500972,9626057,8525725,6652012,4410859,61587452,10272857,9001309,7847509,5972778,3860154,20773830,18627366,16373234,12624790,8271013,55,2200,96.6,Central America,Female,15-24,127410.0
610,2020,Mexico,11185737.0,1197624.0,-300000.0,-0.478,125998296,0.0887768910779555,-0.0023809845809343,10885737.0,3.4,-7.98791234014749,64410852,10500972,9626057,8525725,6652012,4410859,61587452,10272857,9001309,7847509,5972778,3860154,20773830,18627366,16373234,12624790,8271013,55,2200,96.6,Central America,Female,15-24,127410.0
611,2020,Mexico,11185737.0,1197624.0,-300000.0,-0.478,125998296,0.0887768910779555,-0.0023809845809343,10885737.0,3.4,-7.98791234014749,64410852,10500972,9626057,8525725,6652012,4410859,61587452,10272857,9001309,7847509,5972778,3860154,20773830,18627366,16373234,12624790,8271013,55,2200,96.6,Central America,Female,15-64,327278.0
612,2020,Mexico,11185737.0,1197624.0,-300000.0,-0.478,125998296,0.0887768910779555,-0.0023809845809343,10885737.0,3.4,-7.98791234014749,64410852,10500972,9626057,8525725,6652012,4410859,61587452,10272857,9001309,7847509,5972778,3860154,20773830,18627366,16373234,12624790,8271013,55,2200,96.6,Central America,Female,25+,232030.0
613,2020,Mexico,11185737.0,1197624.0,-300000.0,-0.478,125998296,0.0887768910779555,-0.0023809845809343,10885737.0,3.4,-7.98791234014749,64410852,10500972,9626057,8525725,6652012,4410859,61587452,10272857,9001309,7847509,5972778,3860154,20773830,18627366,16373234,12624790,8271013,55,2200,96.6,Central America,Female,25-54,174460.0
614,2020,Mexico,11185737.0,1197624.0,-300000.0,-0.478,125998296,0.0887768910779555,-0.0023809845809343,10885737.0,3.4,-7.98791234014749,64410852,10500972,9626057,8525725,6652012,4410859,61587452,10272857,9001309,7847509,5972778,3860154,20773830,18627366,16373234,12624790,8271013,55,2200,96.6,Central America,Female,55-64,25408.0
615,2020,Mexico,11185737.0,1197624.0,-300000.0,-0.478,125998296,0.0887768910779555,-0.0023809845809343,10885737.0,3.4,-7.98791234014749,64410852,10500972,9626057,8525725,6652012,4410859,61587452,10272857,9001309,7847509,5972778,3860154,20773830,18627366,16373234,12624790,8271013,55,2200,96.6,Central America,Female,65+,32162.0
616,2020,Mexico,11185737.0,1197624.0,-300000.0,-0.478,125998296,0.0887768910779555,-0.0023809845809343,10885737.0,3.4,-7.98791234014749,64410852,10500972,9626057,8525725,6652012,4410859,61587452,10272857,9001309,7847509,5972778,3860154,20773830,18627366,16373234,12624790,8271013,55,2200,96.6,Central America,Female,Total,359440.0
617,2020,Mexico,11185737.0,1197624.0,-300000.0,-0.478,125998296,0.0887768910779555,-0.0023809845809343,10885737.0,3.4,-7.98791234014749,64410852,10500972,9626057,8525725,6652012,4410859,61587452,10272857,9001309,7847509,5972778,3860154,20773830,18627366,16373234,12624790,8271013,55,2200,96.6,Central America,Male,15+,366343.0
618,2020,Mexico,11185737.0,1197624.0,-300000.0,-0.478,125998296,0.0887768910779555,-0.0023809845809343,10885737.0,3.4,-7.98791234014749,64410852,10500972,9626057,8525725,6652012,4410859,61587452,10272857,9001309,7847509,5972778,3860154,20773830,18627366,16373234,12624790,8271013,55,2200,96.6,Central America,Male,15-24,119152.0
619,2020,Mexico,11185737.0,1197624.0,-300000.0,-0.478,125998296,0.0887768910779555,-0.0023809845809343,10885737.0,3.4,-7.98791234014749,64410852,10500972,9626057,8525725,6652012,4410859,61587452,10272857,9001309,7847509,5972778,3860154,20773830,18627366,16373234,12624790,8271013,55,2200,96.6,Central America,Male,15-24,119152.0
620,2020,Mexico,11185737.0,1197624.0,-300000.0,-0.478,125998296,0.0887768910779555,-0.0023809845809343,10885737.0,3.4,-7.98791234014749,64410852,10500972,9626057,8525725,6652012,4410859,61587452,10272857,9001309,7847509,5972778,3860154,20773830,18627366,16373234,12624790,8271013,55,2200,96.6,Central America,Male,15-64,333661.0
621,2020,Mexico,11185737.0,1197624.0,-300000.0,-0.478,125998296,0.0887768910779555,-0.0023809845809343,10885737.0,3.4,-7.98791234014749,64410852,10500972,9626057,8525725,6652012,4410859,61587452,10272857,9001309,7847509,5972778,3860154,20773830,18627366,16373234,12624790,8271013,55,2200,96.6,Central America,Male,25+,247191.0
